Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
1200000,1.4168283,0.0019999999552965165,249.0,-0.06445496,0.0019999999552965165
1210000,1.4168283,0.0009999999776482583,249.0,-0.082326315,0.0009999999776482583
1220000,1.4168283,0.0019999999552965165,249.0,-0.08197655,0.0019999999552965165
1230000,1.4168359,0.0014999999664723873,249.0,-0.09918853,0.0014999999664723873
1240000,1.4172288,0.0009999999776482583,249.0,-0.061634578,0.0009999999776482583
1250000,1.4172288,0.0004999999888241291,249.0,-0.07720777,0.0004999999888241291
1260000,1.4172288,0.0,249.0,-0.067743346,0.0
1270000,1.4172288,0.0004999999888241291,249.0,-0.07232378,0.0004999999888241291
1280000,1.4172288,0.08149999817833305,249.0,-0.07877513,0.08149999128654599
1290000,1.4172288,0.0009999999776482583,249.0,-0.06865023,0.0009999999776482583
1300000,1.4172288,0.0,249.0,-0.06656679,0.0
1310000,1.4172288,0.0,249.0,-0.08436968,0.0
1320000,1.4172288,0.0009999999776482583,249.0,-0.065812126,0.0009999999776482583
1330000,1.4172288,0.0004999999888241291,249.0,-0.076574594,0.0004999999888241291
1340000,1.4172288,0.0004999999888241291,249.0,-0.09117831,0.0004999999888241291
1350000,1.4172288,0.0009999999776482583,249.0,-0.082166985,0.0009999999776482583
1360000,1.4172288,0.0009999999776482583,249.0,-0.080077454,0.0009999999776482583
1370000,1.4172288,0.0,249.0,-0.052408196,0.0
1380000,1.4172288,0.0009999999776482583,249.0,-0.09507004,0.0004999999888241291
1390000,1.4172288,0.0009999999776482583,249.0,-0.07285185,0.0014999999664723873
1400000,1.4172288,0.0004999999888241291,249.0,-0.072093666,0.0004999999888241291
1410000,1.4172288,0.0009999999776482583,249.0,-0.048204187,0.0009999999776482583
1420000,1.4172288,0.022999999485909937,249.0,-0.058151446,0.022999997437000274
1430000,1.4172289,0.0004999999888241291,249.0,-0.082026444,0.0004999999888241291
1440000,1.417523,0.047499998938292265,249.0,-0.087698475,0.04749999390915036
1450000,1.4178917,0.0004999999888241291,249.0,-0.07441941,0.0004999999888241291
1460000,1.4178919,0.06649999851360917,249.0,-0.089153565,0.06649999665096402
1470000,1.4178919,0.06449999855831265,249.0,-0.073744506,0.06449999399483204
1480000,1.4178919,0.0014999999664723873,249.0,-0.073275805,0.0014999999664723873
1490000,1.4178917,0.0009999999776482583,249.0,-0.05397284,0.0009999999776482583
1500000,1.4178919,0.0004999999888241291,249.0,-0.0763057,0.0004999999888241291
1510000,1.4178919,0.0004999999888241291,249.0,-0.0522571,0.0004999999888241291
1520000,1.4178919,0.0004999999888241291,249.0,-0.05279969,0.0004999999888241291
1530000,1.4178917,0.0004999999888241291,249.0,-0.067586884,0.0004999999888241291
1540000,1.4178919,0.0,249.0,-0.064821854,0.0
1550000,1.4178919,0.00024999999441206456,249.0,-0.05557884,0.00024999999441206456
1560000,1.4178919,0.0,249.0,-0.066623926,0.0
1570000,1.4178919,0.0004999999888241291,249.0,-0.076552175,0.0004999999888241291
1580000,1.4178919,0.07899999879300594,248.175,-0.06820442,0.07899999618530273
1590000,1.4178917,0.0004999999888241291,249.0,-0.07065967,0.0004999999888241291
1600000,1.4178917,0.0027499999385327102,249.0,-0.060994685,0.0027499997988343237
1610000,1.4178919,0.0,249.0,-0.062378667,0.0
1620000,1.4178919,0.0004999999888241291,249.0,-0.060179032,0.0004999999888241291
1630000,1.4178919,0.0317499992903322,249.0,-0.030491333,0.03174999449402094
1640000,1.4178957,0.0,249.0,-0.0829262,0.0
1650000,1.4181982,0.0012499999720603228,249.0,-0.049953263,0.0012499999720603228
1660000,1.4181982,0.0,249.0,-0.055020552,0.0
1670000,1.4181982,0.0014999999664723873,249.0,-0.03960234,0.0014999999664723873
1680000,1.4181982,0.0,249.0,-0.05035908,0.0
1690000,1.4181982,0.0004999999888241291,249.0,-0.03385068,0.0004999999888241291
1700000,1.4181982,0.0,249.0,-0.026644414,0.0
1710000,1.4181983,0.0,249.0,-0.04256899,0.0
1720000,1.4181982,0.0,249.0,-0.029569661,0.0
1730000,1.4181982,0.0004999999888241291,249.0,-0.05733496,0.0004999999888241291
1740000,1.4181982,0.05324999880976975,249.0,-0.044180647,0.05324999690055847
1750000,1.4181982,0.0004999999888241291,249.0,-0.04425598,0.0004999999888241291
1760000,1.4181982,0.015499999653548003,249.0,-0.048785836,0.015499997837468981
1770000,1.4181982,0.050487804294722834,246.609756097561,-0.078603275,0.05048780370412803
1780000,1.4181982,0.06399999856948853,249.0,-0.06888652,0.06399999009445309
1790000,1.4181982,0.09549999786540866,249.0,-0.04555829,0.09549998389557005
1800000,1.4181982,0.0472499989438802,249.0,-0.05526311,0.047249995078891514
1810000,1.4181982,0.09374999790452421,249.0,-0.07925612,0.09374998854473234
1820000,1.4181982,0.06699999906122685,247.45,-0.04852881,0.06699998998083175
1830000,1.4181982,0.06074999864213169,249.0,-0.05014484,0.06074999570846558
1840000,1.4181982,0.07999999821186066,249.0,-0.05610957,0.07999999169260263
1850000,1.418514,0.0012499999720603228,249.0,-0.033873152,0.0012499999720603228
1860000,1.4187758,0.07099999841302633,249.0,-0.03405299,0.070999989612028
1870000,1.4187758,0.0004999999888241291,249.0,-0.016343575,0.0004999999888241291
1880000,1.4187758,0.002249999949708581,249.0,-0.06666972,0.002249999949708581
1890000,1.4187758,0.0004999999888241291,249.0,-0.04746721,0.0004999999888241291
1900000,1.4187758,0.0024999999441206455,249.0,-0.04132148,0.0024999999441206455
1910000,1.4187758,0.0019999999552965165,249.0,-0.045186363,0.0019999999552965165
1920000,1.4187758,0.0004999999888241291,249.0,-0.049502544,0.0004999999888241291
1930000,1.4187758,0.0009999999776482583,249.0,-0.020323401,0.0009999999776482583
1940000,1.4187758,0.030999999307096005,249.0,-0.009792732,0.030999994743615387
1950000,1.4187759,0.0,249.0,-0.0569335,0.0
1960000,1.4187758,0.0037499999161809683,249.0,-0.016526256,0.003749999962747097
1970000,1.4187758,0.0004999999888241291,249.0,-0.05090121,0.0004999999888241291
1980000,1.4187758,0.0,249.0,-0.044293225,0.0
1990000,1.4187758,0.0014999999664723873,249.0,-0.054258116,0.0014999999664723873
2000000,1.4187758,0.0009999999776482583,249.0,-0.038330704,0.0009999999776482583
2010000,1.4187758,0.0004999999888241291,249.0,-0.042533472,0.0004999999888241291
2020000,1.4187758,0.0009999999776482583,249.0,-0.058222443,0.0009999999776482583
2030000,1.4187759,0.0014999999664723873,249.0,-0.044567835,0.0014999999664723873
2040000,1.4187758,0.031999999284744264,249.0,-0.0349441,0.03199999518692494
2050000,1.4188124,0.0019999999552965165,249.0,-0.06323565,0.0019999999552965165
2060000,1.4192258,0.0019999999552965165,249.0,-0.03425958,0.0019999999552965165
